file_id,2_instruct-pix2pix|ssim_unedit_part,2_instruct-pix2pix|lpips_unedit_part,2_instruct-pix2pix|clip_similarity_target_image
124000000001,0.8540440797805786,0.1603756546974182,20.765464782714844
124000000002,0.9775751829147339,0.012272263877093792,19.589420318603516
124000000003,0.6146916151046753,0.07672831416130066,21.399185180664062
124000000004,0.6779098510742188,0.057002924382686615,25.07479476928711
124000000005,0.6074527502059937,0.24318043887615204,27.511751174926758
124000000006,0.8280954360961914,0.05243666470050812,25.925046920776367
124000000007,0.9898383021354675,0.02691902592778206,17.55181312561035
124000000008,0.759303092956543,0.18332785367965698,24.617294311523438
124000000009,0.8194701075553894,0.05450986698269844,25.81128692626953
211000000000,0.9367737770080566,0.05228813737630844,32.68408966064453
211000000001,0.870084285736084,0.03946736454963684,23.16933250427246
211000000002,nan,nan,30.6728515625
211000000003,nan,nan,32.72642517089844
211000000004,nan,nan,26.165475845336914
211000000005,0.9059258699417114,0.027850139886140823,22.933399200439453
211000000006,nan,nan,30.482933044433594
211000000007,nan,nan,32.91300582885742
211000000008,nan,nan,22.80648422241211
211000000009,0.9271678924560547,0.023842887952923775,31.085205078125
212000000000,0.7940389513969421,0.0745895728468895,28.425289154052734
212000000001,0.8299363851547241,0.09045261889696121,23.281888961791992
212000000002,0.7092232704162598,0.07850060611963272,28.59305763244629
212000000003,0.8194259405136108,0.16068542003631592,20.877059936523438
212000000004,0.7617384195327759,0.24000512063503265,22.807458877563477
212000000005,0.8537462949752808,0.08884479850530624,20.445133209228516
212000000006,nan,nan,31.521411895751953
212000000007,0.8210645914077759,0.07546994835138321,31.280532836914062
212000000008,nan,nan,21.42605972290039
212000000009,0.6456574201583862,0.3384428024291992,22.11690902709961
213000000000,0.9839200377464294,0.013962112367153168,27.22881507873535
213000000001,0.7598313093185425,0.19922171533107758,19.76471519470215
213000000002,0.99267578125,0.003314689267426729,27.497446060180664
213000000003,nan,nan,25.915708541870117
213000000004,0.36852407455444336,0.3656390607357025,15.686923027038574
213000000005,0.8551182746887207,0.02594234235584736,27.023271560668945
213000000006,0.7829316854476929,0.045121800154447556,26.824474334716797
213000000007,0.9076670408248901,0.09985407441854477,23.466703414916992
213000000008,0.7752572894096375,0.07709511369466782,23.320892333984375
213000000009,nan,nan,31.452238082885742
214000000000,nan,nan,25.816648483276367
214000000001,0.7434333562850952,0.04924888163805008,31.02446174621582
214000000002,0.8893795013427734,0.08828141540288925,21.990020751953125
214000000003,0.8598848581314087,0.03695506229996681,19.86918067932129
214000000004,0.6499816179275513,0.17553462088108063,30.073684692382812
214000000005,nan,nan,26.348167419433594
214000000006,0.5890480279922485,0.08238208293914795,23.03058433532715
214000000007,nan,nan,25.57029151916504
214000000008,nan,nan,24.19839859008789
214000000009,0.6014689803123474,0.35381218791007996,13.960001945495605
221000000000,0.8485459089279175,0.04716716706752777,23.08293914794922
221000000001,0.7858595848083496,0.14892947673797607,23.11048698425293
221000000002,0.719186007976532,0.31413036584854126,24.641006469726562
221000000003,0.8511899709701538,0.029820367693901062,29.296058654785156
221000000004,0.8326877355575562,0.05127137154340744,22.896678924560547
221000000005,0.9615150690078735,0.008605108596384525,28.31696319580078
221000000006,0.8021515607833862,0.03123033605515957,27.497478485107422
221000000007,nan,nan,24.57086944580078
221000000008,0.7443026304244995,0.2084699422121048,30.73980712890625
221000000009,nan,nan,27.302623748779297
222000000000,nan,nan,30.778520584106445
222000000001,0.9575688242912292,0.03336559981107712,21.390470504760742
222000000002,nan,nan,19.057594299316406
222000000003,0.8521842956542969,0.13410288095474243,18.522140502929688
222000000004,0.5931671261787415,0.27814221382141113,21.25188636779785
222000000005,0.9467885494232178,0.026658689603209496,25.843481063842773
222000000006,0.8588758707046509,0.06843165308237076,19.05054473876953
222000000007,0.9147708415985107,0.0412997268140316,22.43694305419922
222000000008,0.9200433492660522,0.0319007933139801,23.849851608276367
222000000009,0.855974555015564,0.17539724707603455,11.043057441711426
223000000000,0.7167459726333618,0.21508702635765076,19.37735366821289
223000000001,0.9094600081443787,0.13731923699378967,24.083223342895508
223000000002,nan,nan,22.05086898803711
223000000003,nan,nan,28.758413314819336
223000000004,nan,nan,28.66826057434082
223000000005,nan,nan,22.713973999023438
223000000006,0.8009282946586609,0.23283547163009644,16.505475997924805
223000000007,0.9299267530441284,0.01119539700448513,25.703927993774414
223000000008,nan,nan,26.917957305908203
223000000009,nan,nan,23.789871215820312
224000000000,0.8549069166183472,0.09939902275800705,24.409997940063477
224000000001,nan,nan,28.184741973876953
224000000002,0.9640342593193054,0.014831888489425182,22.572002410888672
224000000003,0.925973653793335,0.026992719620466232,22.89497184753418
224000000004,nan,nan,28.51400375366211
224000000005,0.9722902178764343,0.026090890169143677,33.1221809387207
224000000006,0.9851832389831543,0.008623139001429081,23.571054458618164
224000000007,nan,nan,20.14679527282715
224000000008,0.7580982446670532,0.05462677776813507,24.21230125427246
224000000009,0.8676807284355164,0.03817934915423393,24.237520217895508
311000000000,0.9227637648582458,0.22454003989696503,21.682058334350586
311000000001,0.8654395341873169,0.10707350075244904,30.56810188293457
311000000002,0.6703957915306091,0.22498735785484314,26.586210250854492
311000000003,0.4469239115715027,0.4186004102230072,19.733417510986328
311000000004,0.4532548785209656,0.6213291883468628,0.0
311000000005,0.732742190361023,0.4041249454021454,6.360855579376221
311000000006,0.45277902483940125,0.5655803084373474,6.717737197875977
311000000007,0.672914981842041,0.2781686782836914,19.05447006225586
311000000008,0.8323037624359131,0.03593805059790611,25.884883880615234
