file_id,2_instruct-pix2pix-adaptive|ssim_unedit_part,2_instruct-pix2pix-adaptive|lpips_unedit_part,2_instruct-pix2pix-adaptive|clip_similarity_target_image
111000000007,0.8350345492362976,0.20496325194835663,26.540077209472656
111000000008,0.9867620468139648,0.0018724877154454589,21.15458106994629
111000000009,0.8535568714141846,0.029028436169028282,20.009077072143555
112000000000,0.725738525390625,0.14806516468524933,24.626670837402344
112000000001,0.7292871475219727,0.13004057109355927,22.29543113708496
112000000002,0.9643876552581787,0.012096385471522808,20.615978240966797
112000000003,0.9049751162528992,0.11377301067113876,22.98870086669922
112000000004,0.6658018827438354,0.2809671461582184,25.570758819580078
112000000005,0.3209884762763977,0.6056095957756042,18.648038864135742
112000000006,0.32248398661613464,0.3260369598865509,17.039552688598633
112000000007,0.7781016826629639,0.0451812706887722,22.252443313598633
112000000008,0.8623082041740417,0.0944063812494278,28.559005737304688
112000000009,0.360756516456604,0.6174584031105042,22.845077514648438
113000000000,0.5380771160125732,0.4166944622993469,18.138534545898438
113000000001,0.9058014154434204,0.28093284368515015,19.079456329345703
113000000002,0.8540828227996826,0.07714971899986267,22.525327682495117
113000000003,0.8121026754379272,0.15804916620254517,25.654674530029297
113000000004,0.34833893179893494,0.48009389638900757,20.623783111572266
113000000005,0.8236986994743347,0.2637954354286194,20.156654357910156
113000000006,0.9089822173118591,0.0485529825091362,26.86536407470703
113000000007,0.5655075907707214,0.4917050898075104,20.04634666442871
113000000008,0.649975061416626,0.33398115634918213,21.88484764099121
113000000009,0.27678126096725464,0.35657477378845215,14.722002029418945
114000000000,0.4129948019981384,0.213983952999115,25.915929794311523
114000000001,0.8480504751205444,0.0795719102025032,31.810300827026367
114000000002,0.8643898963928223,0.038317084312438965,23.50072479248047
114000000003,0.7918404936790466,0.03931824490427971,21.6186466217041
114000000004,0.8438160419464111,0.09141915291547775,29.86392593383789
114000000005,0.8265559673309326,0.039846114814281464,21.132598876953125
114000000006,0.6345604062080383,0.5140431523323059,23.134008407592773
114000000007,0.8100730776786804,0.06296268850564957,19.758493423461914
114000000008,0.8121720552444458,0.07582017034292221,25.478464126586914
114000000009,0.557073712348938,0.2759780287742615,29.108366012573242
121000000000,0.7764148712158203,0.10894763469696045,21.55419921875
121000000001,0.9002992510795593,0.042098380625247955,29.789691925048828
121000000002,0.626859188079834,0.10080279409885406,23.665576934814453
121000000003,0.6319679021835327,0.07337871193885803,24.567541122436523
121000000004,0.6934243440628052,0.2624346613883972,17.547821044921875
121000000005,0.6330327987670898,0.2958519160747528,23.091571807861328
121000000006,0.7774232625961304,0.06477391719818115,30.288976669311523
121000000007,0.8818020820617676,0.10029516369104385,24.202547073364258
121000000008,0.5939843654632568,0.30926430225372314,22.922975540161133
121000000009,0.9165047407150269,0.07870003581047058,27.78201675415039
122000000000,0.9357055425643921,0.06653818488121033,23.082305908203125
122000000001,0.9350634813308716,0.03403255715966225,14.092695236206055
122000000002,0.826026201248169,0.15477865934371948,23.964797973632812
122000000003,0.7236225008964539,0.13224437832832336,28.77289581298828
122000000004,0.9598380923271179,0.011101314797997475,20.002777099609375
122000000005,0.663650393486023,0.2795639932155609,24.06574249267578
122000000006,0.8085947036743164,0.04672633484005928,27.632463455200195
122000000007,0.7738311290740967,0.09000954031944275,27.9575138092041
122000000008,0.867167592048645,0.03511255979537964,25.938289642333984
122000000009,0.5981684923171997,0.12035655975341797,22.186599731445312
123000000000,0.7798557281494141,0.19572752714157104,24.262495040893555
123000000001,0.6051560640335083,0.3474811017513275,29.237049102783203
123000000002,0.8718621134757996,0.21066153049468994,20.257099151611328
123000000003,0.7822130918502808,0.23211348056793213,17.915212631225586
123000000004,0.7973955869674683,0.1499234288930893,17.98797035217285
123000000005,0.7670283317565918,0.05174927040934563,22.667322158813477
123000000006,0.7692410349845886,0.36880993843078613,17.446895599365234
123000000007,0.8526118993759155,0.0694468766450882,21.47032928466797
123000000008,0.9440827369689941,0.028554994612932205,26.139596939086914
123000000009,0.656875729560852,0.49553775787353516,19.724803924560547
124000000000,0.8904199004173279,0.0679335743188858,20.873931884765625
124000000001,0.8785698413848877,0.11651382595300674,23.789674758911133
124000000002,0.9772962331771851,0.012381788343191147,21.43065071105957
124000000003,0.617435097694397,0.0762726441025734,20.823781967163086
124000000004,0.6779812574386597,0.05792522057890892,24.572420120239258
124000000005,0.6130639910697937,0.24153679609298706,24.462886810302734
124000000006,0.8294350504875183,0.05370163172483444,25.883522033691406
124000000007,0.99139803647995,0.022513149306178093,16.054521560668945
124000000008,0.8744220733642578,0.049641020596027374,25.657569885253906
124000000009,0.7926005125045776,0.08724820613861084,25.536941528320312
211000000000,0.9470516443252563,0.029206546023488045,33.761478424072266
211000000001,0.8684079051017761,0.038622669875621796,22.462854385375977
211000000002,nan,nan,29.889328002929688
211000000003,nan,nan,33.3578987121582
211000000004,nan,nan,26.113037109375
211000000005,0.8920950293540955,0.040782440453767776,22.61902618408203
211000000006,nan,nan,27.88324737548828
211000000007,nan,nan,32.44005584716797
211000000008,nan,nan,22.8066349029541
211000000009,0.9275071620941162,0.0240996815264225,31.139612197875977
212000000000,0.786150336265564,0.07204408198595047,28.931114196777344
212000000001,0.8193952441215515,0.09867820888757706,21.194244384765625
212000000002,0.7269457578659058,0.07433036714792252,27.347797393798828
212000000003,0.8678091764450073,0.13651078939437866,21.107593536376953
212000000004,0.7883855700492859,0.19351251423358917,23.834226608276367
212000000005,0.853437602519989,0.09110898524522781,18.538612365722656
212000000006,nan,nan,31.18341064453125
212000000007,0.8193708658218384,0.07436928153038025,31.22408103942871
212000000008,nan,nan,23.254533767700195
212000000009,0.6411764621734619,0.333717942237854,24.070878982543945
213000000000,0.9838161468505859,0.014265244826674461,25.820240020751953
213000000001,0.7528222799301147,0.19193589687347412,18.798816680908203
213000000002,0.9926971793174744,0.0037663141265511513,27.830379486083984
213000000003,nan,nan,25.207704544067383
213000000004,0.35492774844169617,0.3817290663719177,16.602602005004883
213000000005,0.8408592939376831,0.03433002531528473,26.987112045288086
213000000006,0.7724168300628662,0.06730049848556519,27.89360237121582
213000000007,0.9108642339706421,0.09821754693984985,24.13411521911621
213000000008,0.7639716863632202,0.08477874100208282,23.34559440612793
213000000009,nan,nan,30.106332778930664
214000000000,nan,nan,26.001691818237305
214000000001,0.7414776086807251,0.050775639712810516,30.84862518310547
214000000002,0.8830048441886902,0.0876305028796196,21.585205078125
214000000003,0.8599578738212585,0.03915321081876755,19.41785430908203
214000000004,0.6437463760375977,0.1877600997686386,29.510391235351562
214000000005,nan,nan,24.680980682373047
214000000006,0.5870374441146851,0.08531849086284637,22.810182571411133
214000000007,nan,nan,25.555356979370117
214000000008,nan,nan,22.17487335205078
214000000009,0.6095418334007263,0.3446360230445862,15.915040969848633
221000000000,0.8407373428344727,0.05100855976343155,23.031965255737305
221000000001,0.7830137014389038,0.14930513501167297,23.706256866455078
221000000002,0.8064448237419128,0.15282267332077026,28.49603843688965
221000000003,0.8503597974777222,0.029527420178055763,29.814729690551758
221000000004,0.8301835060119629,0.054835136979818344,25.716182708740234
221000000005,0.9613598585128784,0.008747633546590805,28.196298599243164
221000000006,0.7996540069580078,0.03404438495635986,27.77029800415039
221000000007,nan,nan,26.099794387817383
221000000008,0.7232650518417358,0.24014894664287567,29.983177185058594
221000000009,nan,nan,26.93323516845703
222000000000,nan,nan,30.666940689086914
222000000001,0.9584429264068604,0.02998829260468483,21.10054588317871
222000000002,nan,nan,19.33326530456543
222000000003,0.8683037757873535,0.10657180100679398,18.78912925720215
222000000004,0.5919637680053711,0.28293028473854065,20.432863235473633
222000000005,0.9460470080375671,0.03106187842786312,24.372785568237305
222000000006,0.8573518991470337,0.06833887845277786,18.52557945251465
222000000007,0.9162939786911011,0.038596007972955704,21.357572555541992
222000000008,0.89879310131073,0.057253576815128326,27.07489776611328
222000000009,0.8441966772079468,0.17574237287044525,10.588068962097168
223000000000,0.720725953578949,0.21135622262954712,20.84902572631836
223000000001,0.910589337348938,0.13271379470825195,23.860475540161133
223000000002,nan,nan,22.206071853637695
223000000003,nan,nan,28.949134826660156
223000000004,nan,nan,29.18224334716797
223000000005,nan,nan,24.076866149902344
223000000006,0.8084564208984375,0.21992437541484833,16.988954544067383
223000000007,0.9298704862594604,0.010933047160506248,25.74846649169922
223000000008,nan,nan,26.594608306884766
223000000009,nan,nan,24.583683013916016
224000000000,0.8529070615768433,0.10480014979839325,24.94939613342285
224000000001,nan,nan,29.575237274169922
224000000002,0.9637807607650757,0.01574762724339962,22.598493576049805
224000000003,0.9253303408622742,0.026349980384111404,24.59011459350586
224000000004,nan,nan,29.229089736938477
224000000005,0.9714001417160034,0.02787742391228676,33.226905822753906
224000000006,0.9846700429916382,0.010401314124464989,23.679956436157227
224000000007,nan,nan,20.578346252441406
224000000008,0.7557985186576843,0.05718003958463669,24.474416732788086
224000000009,0.8668858408927917,0.040041789412498474,24.889814376831055
311000000000,0.865572452545166,0.29579368233680725,17.827316284179688
311000000001,0.868510901927948,0.10704760998487473,24.831634521484375
311000000002,0.6706144213676453,0.2341948002576828,28.05352210998535
311000000003,0.4536721706390381,0.446973592042923,18.32421112060547
311000000004,0.4095473885536194,0.6466155648231506,0.812614917755127
311000000005,0.7474052309989929,0.38084715604782104,21.349365234375
311000000006,0.4711781442165375,0.5745700001716614,10.681446075439453
311000000007,0.6652087569236755,0.28120508790016174,17.876638412475586
311000000008,0.8332549929618835,0.035782650113105774,25.956504821777344
311000000009,0.7979028224945068,0.1060386598110199,22.745420455932617
312000000000,0.7771574854850769,0.1880369782447815,22.736709594726562
312000000001,0.6689963340759277,0.12916652858257294,21.193466186523438
312000000002,0.676868200302124,0.29247531294822693,13.981678009033203
312000000003,0.748123824596405,0.05797340348362923,27.16878890991211
312000000004,0.9096336364746094,0.06459540873765945,20.17359733581543
312000000005,0.7476517558097839,0.24014639854431152,15.99622917175293
312000000006,0.9462958574295044,0.02562207728624344,17.44460678100586
312000000007,0.6641326546669006,0.26481515169143677,18.529712677001953
312000000008,0.5925193428993225,0.34157252311706543,12.339016914367676
312000000009,0.7494985461235046,0.26814302802085876,22.18815803527832
313000000000,0.5906606912612915,0.24332353472709656,11.778499603271484
313000000001,0.8583871722221375,0.09700724482536316,17.878135681152344
313000000002,0.5680421590805054,0.49134695529937744,24.96552276611328
313000000003,0.3636631667613983,0.3385713994503021,15.491453170776367
313000000004,0.42784005403518677,0.3969469964504242,21.801782608032227
313000000005,0.7808787226676941,0.05096198990941048,24.86896514892578
313000000006,0.772209644317627,0.32047274708747864,13.11949634552002
313000000007,0.21578143537044525,0.4167368412017822,15.593507766723633
313000000008,0.5119507908821106,0.4172205328941345,10.51693058013916
313000000009,0.5317894220352173,0.47442594170570374,18.42823028564453
314000000000,0.616892397403717,0.3353728950023651,24.23744773864746
314000000001,0.4795597493648529,0.48752909898757935,19.32869529724121
314000000002,0.7366070747375488,0.32005035877227783,19.751188278198242
314000000003,0.6513059735298157,0.24149233102798462,22.443706512451172
314000000004,0.3964443802833557,0.530570924282074,12.690024375915527
314000000005,0.7422991991043091,0.08985323458909988,23.545827865600586
314000000006,0.18641650676727295,0.5858624577522278,16.45530891418457
314000000007,0.545464813709259,0.20129728317260742,20.117902755737305
314000000008,0.5982084274291992,0.28645461797714233,19.492891311645508
314000000009,0.637437105178833,0.09673064947128296,27.278745651245117
321000000000,0.7369927167892456,0.4196607768535614,13.76159954071045
321000000001,0.6480684280395508,0.34587928652763367,12.671454429626465
321000000002,0.9409138560295105,0.015358839184045792,28.626510620117188
321000000003,0.6770820021629333,0.41850998997688293,25.24469757080078
321000000004,0.5075539350509644,0.16284948587417603,25.5703125
321000000005,0.6868464350700378,0.2367602437734604,20.95825958251953
321000000006,0.8705538511276245,0.07740873098373413,17.334665298461914
321000000007,0.7190548777580261,0.09515511989593506,19.437137603759766
321000000008,0.47650182247161865,0.097393698990345,22.337121963500977
321000000009,0.8710335493087769,0.05954565107822418,23.923070907592773
322000000000,0.48469823598861694,0.7633410096168518,15.590008735656738
322000000001,0.8046929240226746,0.08588608354330063,18.18931770324707
322000000002,0.7487389445304871,0.04585715010762215,20.01617431640625
322000000003,0.8353548049926758,0.096402607858181,21.874040603637695
322000000004,0.7330893278121948,0.22049309313297272,12.679250717163086
322000000005,0.8853938579559326,0.047490283846855164,23.81063461303711
322000000006,0.8645502328872681,0.11515864729881287,18.525545120239258
322000000007,0.731900691986084,0.06241235509514809,22.282928466796875
322000000008,0.6845943927764893,0.21762394905090332,18.635282516479492
322000000009,0.8327121138572693,0.1438034474849701,25.85651206970215
323000000000,0.7679979205131531,0.0678584948182106,22.22154998779297
323000000001,0.7991253733634949,0.1573658287525177,29.50965690612793
323000000002,0.7561267614364624,0.2151930183172226,24.459583282470703
323000000003,0.7765563726425171,0.28063592314720154,16.044506072998047
323000000004,0.9492525458335876,0.009516771882772446,17.723161697387695
323000000005,0.8428343534469604,0.04454641789197922,20.2612361907959
323000000006,0.9505338668823242,0.028520511463284492,23.702415466308594
323000000007,0.7506465911865234,0.23832620680332184,17.85143280029297
323000000008,0.820626974105835,0.08346208184957504,25.404199600219727
323000000009,0.7002212405204773,0.33002790808677673,20.648765563964844
324000000000,0.6634042263031006,0.25905144214630127,23.684091567993164
324000000001,0.7616831660270691,0.057333819568157196,23.677886962890625
324000000002,0.8680478930473328,0.04373262822628021,18.584970474243164
324000000003,0.7388240694999695,0.09140276163816452,21.792720794677734
324000000004,0.7560127973556519,0.22579482197761536,21.643688201904297
324000000005,0.3837239146232605,0.6659942865371704,13.9956693649292
324000000006,0.827416181564331,0.07537680119276047,25.532548904418945
324000000007,0.922487735748291,0.0608973503112793,20.507244110107422
324000000008,0.5852797031402588,0.07540778815746307,23.155078887939453
324000000009,0.4886164665222168,0.13547830283641815,20.652952194213867
411000000000,0.9283753633499146,0.024328982457518578,29.703664779663086
411000000001,0.7841615676879883,0.2176404744386673,28.239852905273438
411000000002,0.8476192355155945,0.15417873859405518,14.301492691040039
411000000003,nan,nan,29.24869728088379
411000000004,0.875541627407074,0.04407011717557907,27.466154098510742
412000000000,0.6624968647956848,0.29679787158966064,15.114548683166504
412000000001,nan,nan,23.104106903076172
412000000002,0.7602373957633972,0.06751563400030136,24.462514877319336
412000000003,0.680916965007782,0.38360026478767395,24.235736846923828
412000000004,0.7943434715270996,0.05811184644699097,28.289493560791016
413000000000,0.8096908330917358,0.04340586066246033,25.588193893432617
413000000001,0.383884996175766,0.6352769136428833,16.313982009887695
413000000002,0.643653154373169,0.18797747790813446,27.335872650146484
413000000003,0.6756431460380554,0.17938753962516785,21.4434757232666
413000000004,0.9709832668304443,0.022986575961112976,26.197946548461914
414000000000,0.3546878695487976,0.4007706046104431,30.245838165283203
414000000001,0.5428023338317871,0.45671117305755615,21.08708381652832
414000000002,0.928400993347168,0.03387938067317009,22.605777740478516
414000000003,0.6242427825927734,0.1826140582561493,20.88657569885254
414000000004,0.7105504870414734,0.200407937169075,27.432750701904297
421000000000,0.7034938335418701,0.07452882081270218,21.192663192749023
421000000001,0.6252822279930115,0.16280114650726318,27.57048225402832
421000000002,0.9263059496879578,0.037768974900245667,25.485321044921875
421000000003,0.945061445236206,0.04477595537900925,24.15066146850586
421000000004,0.9468843936920166,0.019126784056425095,31.296777725219727
422000000000,0.3116653561592102,0.6401153206825256,27.52511215209961
422000000001,0.5959767699241638,0.4389842748641968,16.783254623413086
422000000002,0.8608430624008179,0.04099483788013458,23.691978454589844
422000000003,0.7853185534477234,0.14919376373291016,23.32391357421875
422000000004,0.8646682500839233,0.03143325075507164,22.258583068847656
423000000000,0.7132231593132019,0.21119073033332825,19.1035213470459
423000000001,0.6124492883682251,0.23093253374099731,25.801254272460938
423000000002,0.8368527293205261,0.07397498190402985,20.31089973449707
423000000003,nan,nan,22.571331024169922
423000000004,0.8272823095321655,0.28150495886802673,22.435199737548828
424000000000,0.669277548789978,0.31564629077911377,21.366779327392578
424000000001,0.9163269400596619,0.16297224164009094,26.572641372680664
424000000002,0.8926668167114258,0.03428008779883385,22.22003936767578
424000000003,nan,nan,22.078155517578125
424000000004,0.8947746753692627,0.054266367107629776,26.12534523010254
511000000000,0.9307290315628052,0.15505161881446838,22.842756271362305
511000000001,nan,nan,32.36970138549805
511000000002,0.9909650683403015,0.014296721667051315,18.07124900817871
511000000003,0.5961935520172119,0.2920534312725067,27.83710289001465
511000000004,0.2782260775566101,0.5090154409408569,22.290441513061523
512000000000,0.7663670778274536,0.255558043718338,16.940093994140625
512000000001,0.8177668452262878,0.05927831307053566,22.99195671081543
512000000002,0.8357639312744141,0.038558539003133774,20.970653533935547
512000000003,0.7932515144348145,0.05401139706373215,25.85386085510254
512000000004,0.7680506110191345,0.11914492398500443,17.550134658813477
513000000000,0.6624869108200073,0.26588451862335205,23.74229621887207
513000000001,0.7606880068778992,0.294960081577301,12.358687400817871
513000000002,0.4298390746116638,0.4551822245121002,6.395019054412842
513000000003,0.847364068031311,0.04391280934214592,32.94422149658203
513000000004,0.4969502389431,0.5232973694801331,17.351181030273438
514000000000,nan,nan,25.623775482177734
514000000001,0.7446795701980591,0.062116838991642,27.809059143066406
514000000002,0.3518253564834595,0.3642321527004242,32.51294708251953
514000000003,0.6440936326980591,0.2683335542678833,26.00019073486328
514000000004,nan,nan,25.883663177490234
521000000000,0.7153787016868591,0.06966054439544678,22.293527603149414
521000000001,0.7585943937301636,0.07187055796384811,26.108043670654297
521000000002,0.6690645217895508,0.28147512674331665,24.446678161621094
521000000003,0.8711158633232117,0.07934367656707764,24.447166442871094
521000000004,0.7915593981742859,0.07686469703912735,26.293256759643555
522000000000,0.9744455218315125,0.019049029797315598,22.54910659790039
522000000001,0.7256681323051453,0.06900454312562943,29.822174072265625
522000000002,0.9140722751617432,0.02280925028026104,23.765193939208984
522000000003,0.8660188913345337,0.03766912594437599,27.63922119140625
522000000004,0.5716873407363892,0.07911375164985657,23.733142852783203
523000000000,nan,nan,17.097225189208984
523000000001,0.8595389127731323,0.09045691788196564,20.27774429321289
523000000002,0.6209873557090759,0.37742000818252563,26.972299575805664
523000000003,0.7998522520065308,0.10760824382305145,28.83185386657715
523000000004,0.9469577670097351,0.10120560973882675,25.183713912963867
524000000000,nan,nan,23.988637924194336
524000000001,0.4439028203487396,0.41194671392440796,20.233951568603516
524000000002,0.7239983081817627,0.057310618460178375,29.615657806396484
524000000003,0.8634368777275085,0.03256547451019287,25.226974487304688
524000000004,0.6372475028038025,0.2006330043077469,23.498416900634766
611000000000,0.8622630834579468,0.09224791824817657,22.285293579101562
611000000001,0.5193691253662109,0.42656493186950684,37.335323333740234
611000000002,0.46242016553878784,0.30113911628723145,18.089303970336914
611000000003,0.5423445701599121,0.5706639289855957,18.55295753479004
611000000004,0.5204640626907349,0.3174736499786377,33.97704315185547
612000000000,nan,nan,25.40907859802246
612000000001,0.7754451036453247,0.2071578949689865,20.723060607910156
612000000002,0.5052688121795654,0.3213386535644531,27.907747268676758
612000000003,0.7194657325744629,0.3189657926559448,27.63718032836914
612000000004,0.7988452911376953,0.14682121574878693,26.422584533691406
